source,id_str,text,is_retweet,retweet_count,favorite_count
Twitter for Android,8.33E+17,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,FALSE,26224,112115
Twitter for Android,8.33E+17,"Getting ready to leave for Melbourne, Florida. See you all soon!",FALSE,37,162
Twitter for Android,8.33E+17,"Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!",FALSE,15213,99263
Twitter for Android,8.33E+17,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,FALSE,39020,186074
Twitter for Android,8.33E+17,Looking forward to the Florida rally tomorrow. Big crowd expected!,FALSE,14143,99028
Twitter for Android,8.33E+17,"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest",FALSE,21751,120315
Twitter for Android,8.33E+17,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",FALSE,52654,162368
Twitter for Android,8.33E+17,"The FAKE NEWS media (failing @nytimes, @CNN, @NBCNews and many more)    is not my enemy, it is the enemy of the American people. SICK!",FALSE,112,247
Twitter for iPhone,8.33E+17,"Join me at 11:00am:
Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM",FALSE,9912,56533
Twitter for iPhone,8.33E+17,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",FALSE,10955,69643
Twitter for Android,8.33E+17,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,FALSE,26347,150763
Twitter for Android,8.33E+17,"Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.",FALSE,14334,99095
Twitter for Android,8.33E+17,"Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!",FALSE,17252,102948
Twitter for iPhone,8.32E+17,'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,FALSE,18722,93656
Twitter for Android,8.32E+17,"The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!",FALSE,27003,121137
Twitter for Android,8.32E+17,"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!",FALSE,19854,99214
Twitter for Android,8.32E+17,The spotlight has finally been put on the low-life leakers! They will be caught!,FALSE,25247,126205
Twitter for Android,8.32E+17,"Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!",FALSE,17274,89827
Twitter for Android,8.32E+17,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,FALSE,23643,127764
Twitter for iPhone,8.32E+17,"Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN",FALSE,53977,110166
Twitter for iPhone,8.32E+17,"Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv",FALSE,14576,58732
Twitter for iPhone,8.32E+17,"Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:… https://t.co/OigfXFECPp",FALSE,17852,72138
Twitter for iPhone,8.32E+17,"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMI🇺🇸🇮🇱Joint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP",FALSE,14224,74512
Twitter for iPhone,8.32E+17,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,FALSE,10692,66081
Twitter for Android,8.32E+17,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",FALSE,31903,128448
Twitter for Android,8.32E+17,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,FALSE,25351,100698
Twitter for Android,8.32E+17,"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",FALSE,16346,77692
Twitter for Android,8.32E+17,Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,FALSE,21143,80376
Twitter for Android,8.32E+17,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,FALSE,27541,117900
Twitter for Android,8.32E+17,The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!,FALSE,25838,104434
Twitter for iPhone,8.32E+17,"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. 
https://t.co/glWEQ0lNR4",FALSE,17872,87852
Twitter for iPhone,8.32E+17,"'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br",FALSE,8503,46093
Twitter for iPhone,8.32E+17,Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,FALSE,11349,59006
Twitter for Android,8.32E+17,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,FALSE,26588,111318
Twitter for iPhone,8.31E+17,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,FALSE,16252,90851
Twitter for iPhone,8.31E+17,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,FALSE,10918,63937
Twitter for iPhone,8.31E+17,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada🇨🇦and th… https://t.co/wAoCOaYeZ6,FALSE,15431,85397
Twitter for iPhone,8.31E+17,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,FALSE,13466,84754
Twitter for iPhone,8.31E+17,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,FALSE,11763,74360
Twitter for Android,8.31E+17,Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,FALSE,25504,141359
Twitter for iPhone,8.31E+17,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,FALSE,16088,102935
Twitter for Android,8.31E+17,I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,FALSE,15285,82264
Twitter for Android,8.31E+17,"After two days of very productive talks, Prime Minister Abe is heading back to Japan. L",FALSE,13121,82736
Twitter for Android,8.31E+17,"While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!",FALSE,25000,113074
Twitter for Android,8.31E+17,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",FALSE,22544,80492
Twitter for Android,8.31E+17,"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!",FALSE,29437,148471
Twitter for iPhone,8.31E+17,#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,FALSE,14676,62151
Twitter for Android,8.31E+17,"A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!",FALSE,13843,97579
Twitter for iPhone,8.31E+17,"Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",FALSE,13298,84098
Twitter for Android,8.31E+17,"Playef golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",FALSE,8,1
Twitter for Android,8.31E+17,"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",FALSE,28439,207438
Twitter for iPhone,8.30E+17,"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9",FALSE,16879,92194
Twitter for Android,8.30E+17,"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",FALSE,16875,120072
Twitter for Android,8.30E+17,"...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!",FALSE,12905,83752
Twitter for Android,8.30E+17,"I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....",FALSE,14024,77068
Twitter for Android,8.30E+17,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",FALSE,23082,101179
Twitter for iPhone,8.30E+17,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO,FALSE,40351,160212
Twitter for Android,8.30E+17,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",FALSE,23732,106953
Twitter for Android,8.30E+17,"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",FALSE,17556,89202
Twitter for Android,8.30E+17,"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",FALSE,67448,237614
Twitter for iPhone,8.30E+17,"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!
LIVE:… https://t.co/QeW6vjog4A",FALSE,10756,71140
Twitter for Android,8.30E+17,"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",FALSE,14900,91185
Twitter for Android,8.30E+17,"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",FALSE,11801,67986
Twitter for Android,8.30E+17,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,FALSE,15800,85781
Twitter for Android,8.30E+17,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",FALSE,14894,73700
Twitter for Android,8.30E+17,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",FALSE,19352,84674
Twitter for iPhone,8.29E+17,"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",FALSE,32534,163235
Twitter for iPhone,8.29E+17,"'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW",FALSE,17626,87896
Twitter for iPhone,8.29E+17,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",FALSE,21885,83029
Twitter for iPhone,8.29E+17,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,FALSE,30541,123007
Twitter for iPhone,8.29E+17,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ",FALSE,22030,97758
Twitter for Android,8.29E+17,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",FALSE,17539,88547
Twitter for iPhone,8.29E+17,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,FALSE,19076,64126
Twitter for iPhone,8.29E+17,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,FALSE,27189,142427
Twitter for iPhone,8.29E+17,Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,FALSE,16188,90091
Twitter for Android,8.29E+17,"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......",FALSE,10807,74978
Twitter for Android,8.29E+17,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",FALSE,22277,114959
Twitter for Android,8.29E+17,"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!",FALSE,36410,157210
Twitter for iPhone,8.29E+17,An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L,FALSE,18399,108216
Twitter for iPhone,8.29E+17,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",FALSE,50474,188271
Twitter for Android,8.29E+17,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1in terror, no problem!",FALSE,2,2
Twitter for Android,8.29E+17,"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",FALSE,32538,145673
Twitter for Android,8.29E+17,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,FALSE,16419,91894
Twitter for iPhone,8.29E+17,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,FALSE,8058,53603
Twitter for Android,8.29E+17,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!",FALSE,19275,96642
Twitter for Android,8.29E+17,Will be interviewed on @oreillyfactor tonight at 8:00 P.M.,FALSE,6,18
Twitter for Android,8.29E+17,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",FALSE,23963,125344
Twitter for Android,8.29E+17,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",FALSE,36259,161819
Twitter for Android,8.28E+17,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",FALSE,72934,267584
Twitter for Android,8.28E+17,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,FALSE,36535,185073
Twitter for Android,8.28E+17,I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!,FALSE,147,541
Twitter for Android,8.28E+17,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,FALSE,28490,147041
Twitter for Android,8.28E+17,Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,FALSE,29114,138219
Twitter for Android,8.28E+17,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,FALSE,28096,129523
Twitter for Android,8.28E+17,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,FALSE,11343,70877
Twitter for Android,8.28E+17,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?",FALSE,17863,97489
Twitter for Android,8.28E+17,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision",FALSE,29446,136941
Twitter for Android,8.28E+17,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?",FALSE,33272,148698
Twitter for Android,8.28E+17,MAKE AMERICA GREAT AGAIN!,FALSE,66140,255896
Twitter for Android,8.28E+17,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!",FALSE,17438,102747
Twitter for Android,8.28E+17,"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!",FALSE,33518,159207
Twitter for Android,8.28E+17,Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!,FALSE,28311,139881
Twitter for Android,8.28E+17,"When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!",FALSE,38069,175399
Twitter for Android,8.28E+17,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,FALSE,27046,154637
Twitter for Android,8.28E+17,"We must keep ""evil"" out of our country!",FALSE,44904,204985
Twitter for Android,8.28E+17,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,FALSE,41566,163923
Twitter for Android,8.27E+17,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",FALSE,42421,172191
Twitter for Android,8.27E+17,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!",FALSE,19308,125846
Twitter for Android,8.27E+17,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!,FALSE,32508,148912
Twitter for Android,8.27E+17,"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!",FALSE,64118,173210
Twitter for Android,8.27E+17,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!",FALSE,23451,117196
Twitter for iPhone,8.27E+17,"Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4",FALSE,26161,125661
Twitter for Android,8.27E+17,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion,FALSE,24173,97481
Twitter for Android,8.27E+17,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,FALSE,39629,121480
Twitter for Android,8.27E+17,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!,FALSE,16711,123763
Twitter for Android,8.27E+17,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,FALSE,15883,115116
Twitter for Android,8.27E+17,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,FALSE,60266,213655
Twitter for Android,8.27E+17,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,FALSE,37373,152041
Twitter for Android,8.27E+17,Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!,FALSE,20915,93611
Twitter for Android,8.27E+17,"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!",FALSE,60583,252382
Twitter for Android,8.27E+17,"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.",FALSE,34238,250940
Twitter for iPhone,8.27E+17,"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl",FALSE,6621,53239
Twitter for Android,8.27E+17,Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,FALSE,16427,103201
Twitter for Android,8.26E+17,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,FALSE,38848,179221
Twitter for Android,8.26E+17,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,FALSE,31063,152518
Twitter for Android,8.26E+17,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,FALSE,27841,127361
Twitter for iPhone,8.26E+17,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1",FALSE,34595,176861
Twitter for iPhone,8.26E+17,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,FALSE,32607,163273
Twitter for Android,8.26E+17,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),FALSE,24983,127061
Twitter for Android,8.26E+17,"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!",FALSE,35502,171722
Twitter for Android,8.26E+17,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,FALSE,34992,173239
Twitter for Android,8.26E+17,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,FALSE,24007,133963
Twitter for Android,8.26E+17,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",FALSE,30965,130943
Twitter for iPhone,8.26E+17,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,FALSE,11097,67714
Twitter for iPhone,8.26E+17,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,FALSE,16894,69207
Twitter for Android,8.26E+17,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",FALSE,42371,170039
Twitter for Android,8.26E+17,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,FALSE,23764,107416
Twitter for Android,8.26E+17,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,FALSE,59432,223856
Twitter for Android,8.26E+17,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",FALSE,50439,218717
Twitter for Android,8.26E+17,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,FALSE,22256,111984
Twitter for iPhone,8.25E+17,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,FALSE,305,1300
Twitter for iPhone,8.25E+17,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",FALSE,32623,170093
Twitter for Android,8.25E+17,"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST",FALSE,15990,105413
Twitter for Android,8.25E+17,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,FALSE,13676,79522
Twitter for Android,8.25E+17,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",FALSE,20740,109402
Twitter for iPhone,8.25E+17,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,FALSE,28954,149205
Twitter for iPhone,8.25E+17,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,FALSE,19030,111729
Twitter for iPhone,8.25E+17,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,FALSE,10718,57833
Twitter for iPhone,8.25E+17,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,FALSE,16032,88516
Twitter for iPhone,8.25E+17,The #MarchForLife is so important. To all of you marching --- you have my full support!,FALSE,45457,184954
Twitter for Android,8.25E+17,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!",FALSE,30604,160660
Twitter for Android,8.25E+17,"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",FALSE,17319,88640
Twitter for iPhone,8.25E+17,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,FALSE,24835,112620
Twitter for iPhone,8.25E+17,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,FALSE,10658,73559
Twitter for iPhone,8.25E+17,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th… https://t.co/ALSADGrwoe",FALSE,11365,72438
Twitter for iPhone,8.25E+17,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th… https://t.co/s4sTbSyBSR",FALSE,9,9
Twitter for Android,8.25E+17,"of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.",FALSE,28106,115631
Twitter for Android,8.25E+17,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,FALSE,25881,106893
Twitter for Android,8.25E+17,"Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!",FALSE,28033,128497
Twitter for Android,8.24E+17,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,FALSE,6517,53811
Twitter for iPhone,8.24E+17,"As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",FALSE,29219,152335
Twitter Web Client,8.24E+17,"Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9",FALSE,23095,109885
Twitter for iPhone,8.24E+17,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc,FALSE,12454,75988
Twitter for Android,8.24E+17,I will be making my Supreme Court pick on Thursday of next week.Thank you!,FALSE,21700,132199
Twitter for Android,8.24E+17,"even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!",FALSE,18914,107227
Twitter for Android,8.24E+17,"I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....",FALSE,26155,129979
Twitter for Android,8.24E+17,"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",FALSE,53949,193872
Twitter for Android,8.24E+17,"If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!",FALSE,56038,209363
Twitter for Android,8.24E+17,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,FALSE,32107,162721
Twitter for iPhone,8.24E+17,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,FALSE,18697,101012
Twitter for iPhone,8.24E+17,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK,FALSE,25694,131943
Twitter for iPhone,8.24E+17,"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",FALSE,16331,99607
Twitter for iPhone,8.24E+17,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,FALSE,20939,109406
Twitter for Android,8.24E+17,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,FALSE,23743,154857
Twitter for Android,8.23E+17,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,FALSE,26750,177839
Twitter for Android,8.23E+17,"Peaceful protests are a hallmark of our democracy. Even if I don't always agree, I recognize the rights of people to express their views.",FALSE,81527,390826
Twitter for Android,8.23E+17,"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",FALSE,40085,217610
Twitter for Android,8.23E+17,Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,FALSE,45718,213295
Twitter for Android,8.23E+17,"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!",FALSE,16906,127677
Twitter for Android,8.23E+17,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,FALSE,23337,177579
Twitter for iPhone,8.23E+17,"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4",FALSE,52468,289942
Twitter for iPhone,8.23E+17,"TO ALL AMERICANS🇺🇸
https://t.co/D7Es6ie4fY",FALSE,16522,92002
Twitter for iPhone,8.23E+17,"So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi",FALSE,14039,86467
Twitter for iPhone,8.23E+17,It is time to remember that...https://t.co/ZKyOiOor62,FALSE,9139,58946
